Data size,Delta size,Sample,Incremental,Query1,Query2,Query3,Query4
100,small,Product75,False,0.09995231381617486,0.30865524453110993,0.13454947620630264,0.3394870499614626
100,small,Product98,False,0.08964834664948285,0.29952554148621857,0.13188958703540266,0.32619852921925485
100,small,Product19,False,0.09564208751544356,0.309888091403991,0.13238581619225442,0.3317670722026378
100,small,Product54,False,0.09802973177284002,0.30946060037240386,0.13077767053619027,0.34010071866214275
100,small,Product81,False,0.07675051921978593,0.23732385132461786,0.11372814304195344,0.31859942921437323
100,small,Product56,False,0.09910884965211153,0.30547309713438153,0.13157190359197557,0.33504361053928733
100,small,Product3,False,0.09700805926695466,0.2973239498678595,0.13516749860718846,0.33743496681563556
100,medium,Product31,True,0.08984948717989028,0.8909436541143805,0.11360957170836627,0.29864212800748646
100,medium,Product27,True,0.10173331922851503,0.9878487042151392,0.12722477922216058,0.35083166300319135
100,medium,Product38,True,0.10271307616494596,0.9730194427538663,0.13332393043674529,0.3586471783928573
100,medium,Product75,True,0.10595992999151349,0.9544586392585188,0.13217127323150635,0.36706226877868176
100,medium,Product98,True,0.09571191971190274,0.9624091451987624,0.13065840722993016,0.3646256129723042
100,medium,Product19,True,0.10073741897940636,0.9798031419049948,0.1287302712444216,0.37880209065042436
100,medium,Product54,True,0.12069904757663608,0.9647646825760603,0.16618872829712927,0.5008319311309606
100,medium,Product81,True,0.10122517636045814,0.9800266674719751,0.13233075197786093,0.35635762312449515
100,medium,Product56,True,0.09961558738723397,0.9599251230247319,0.1352634155191481,0.3597295214422047
100,medium,Product3,True,0.11678896751254797,0.9669638965278864,0.16405468271113932,0.49140198598615825
100,medium,Product31,False,0.09384544752538204,0.34156222152523696,0.12917477334849536,0.3163383100181818
100,medium,Product27,False,0.0985081575345248,0.33215688401833177,0.13318327837623656,0.3314074578229338
100,medium,Product38,False,0.0970677447039634,0.3086240030825138,0.13742310390807688,0.33919210243038833
100,medium,Product75,False,0.09804308321326971,0.3357542159501463,0.13059482723474503,0.33934603817760944
100,medium,Product98,False,0.08968686661683023,0.354467882309109,0.1341378097422421,0.32985351141542196
100,medium,Product19,False,0.09750772337429225,0.30890376563183963,0.13445299654267728,0.33958095381967723
100,medium,Product54,False,0.07702370756305754,0.24178586457856,0.13266366673633456,0.3319404195062816
100,medium,Product81,False,0.10487911780364811,0.32397557655349374,0.13788055581972003,0.34355472307652235
100,medium,Product56,False,0.09900999278761446,0.3058282488491386,0.13765101949684322,0.34035746986046433
100,medium,Product3,False,0.07690076995640993,0.23911768244579434,0.13554833317175508,0.31151711638085544
100,large,Product31,True,0.10432123322971165,0.908176003722474,0.1398603916168213,0.37892950093373656
100,large,Product27,True,0.08836266351863742,0.9912540887016803,0.11815071292221546,0.31072428869083524
100,large,Product38,True,0.09449064754880965,0.9769850585144013,0.12391534261405468,0.38287961226888
100,large,Product75,True,0.09010697528719902,0.9679737829137594,0.12153440434485674,0.3204067281913012
100,large,Product98,True,0.08997349068522453,0.9763453642372042,0.12082543293945491,0.3213167570065707
100,large,Product19,True,0.11694196448661387,0.9715239806100726,0.15212325658649206,0.4389642155729234
100,large,Product54,True,0.09151981072500348,0.9841582144144922,0.12345824320800602,0.30680210539139807
100,large,Product81,True,0.11040042550303042,0.9806682316120714,0.1522223511710763,0.42763327015563846
100,large,Product56,True,0.0859661700669676,0.9708252002019435,0.11737086554057896,0.29933372186496854
100,large,Product3,True,0.11583423800766468,0.9528001172002405,0.15306743793189526,0.4414959184359759
100,large,Product31,False,0.08667431818321347,0.22136289929039776,0.1089474328327924,0.2437822159845382
100,large,Product27,False,0.096272332360968,0.335504298331216,0.13085638755001128,0.3347692203242332
100,large,Product38,False,0.10253837727941573,0.3350622826255858,0.1477940259501338,0.34731533005833626
100,large,Product75,False,0.0966829617973417,0.30105744558386505,0.13323346804827452,0.33815809804946184
100,large,Product98,False,0.09315848932601511,0.29875128669664264,0.13374018110334873,0.33165265363641083
100,large,Product19,False,0.09188809199258685,0.24005928309634328,0.13319149822928011,0.28158669429831207
100,large,Product54,False,0.09701356082223356,0.3053912522736937,0.13067957409657538,0.3366481871344149
100,large,Product81,False,0.07556012575514615,0.2359212029259652,0.11206362256780267,0.3141216959338635
100,large,Product56,False,0.09845994925126433,0.3061881384346634,0.13190596597269177,0.3364162847865373
100,large,Product3,False,0.07302785967476666,0.23856023093685508,0.1334957587532699,0.3093006208073348
